age	male	baseusage	aware0	harmvision0	gansu	RE2	va18	zmath	pedu12	hhwealth	bboarding	pamigrant	schid	studentid	newcome	attrition	givegl	wear2	use2	ezmath	major	interaction	edu	con	vou	fre	SE2	seatchange	emtea_14	reexamination	blackboard
9	0	0	0	1	0	2	0	1.6218386	1	3	1	0	101171	"1011715101"	0	0	1	0	1	1.2527459	2	4	1	0	1	0	-1.0	2	2	1	3
10	0	0	1	1	0	2	1	-0.9618102	0	3	0	0	101171	"1011715104"	0	0	1	1	1	-0.22362481	2	4	1	0	1	0	-0.75	1	2	1	3
11	1	1	1	0	0	1	1	-0.039078478	0	2	1	0	101171	"1011715111"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-3.75	3	2	1	3
10	1	0	0	1	0	2	1	1.4372922	0	3	1	0	101171	"1011715112"	0	0	1	0	0	1.4372922	2	4	1	0	1	0	-1.75	3	2	1	3
11	1	0	0	0	0	2	0	-1.3309028	0	3	1	0	101171	"1011715115"	0	0	1	0	0	-1.3309028	2	4	1	0	1	0	-1.125	2	2	1	3
10	1	0	0	0	0	2	1	-0.9618102	0	3	1	0	101171	"1011715122"	0	1	1				2	4	1	0	1	0	-1.5			1	
10	0	0	0	1	0	1	1	-1.1463565	0	3	0	0	101171	"1011715123"	0	0	1	0	1	0.6991069	2	4	1	0	1	0	-2.25	1	2	1	3
11	0	0	1	1	0	1	1	-0.22362481	0	3	1	0	101171	"1011715124"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-2.25	3	2	1	3
10	1	0	0	1	0	2	0	1.2527459	0	3	1	0	101171	"1011715125"	0	0	1	0	1	1.6218386	2	4	1	0	1	0	-0.75	1	2	1	3
11	0	1	1	0	0	2	0	-1.5154492	0	2	1	0	101171	"1011715129"	0	0	1	1	1	-1.6999955	2	4	1	0	1	0	-1.5	2	2	1	3
11	0	0	0	1	0	2	0	0.14546786	0	3	0	0	101171	"1011715130"	0	0	1	0	0	0.5145605	2	4	1	0	1	0	-0.75	1	2	1	3
11	0	0	0	0	0	1	1	0.8836532	0	2	1	0	101171	"1011715135"	0	1	1				2	4	1	0	1	0	-2.75			1	
11	1	0	0	0	0	2	0	1.6218386	1	1	0	0	101171	"1011715144"	0	0	1	0	1	1.6218386	2	4	1	0	1	0	-0.75	2	2	1	3
9	0	0	1	0	0	2	1	-0.40817115	1	3	1	0	101171	"1011715146"	0	0	1	1	1	0.5145605	2	4	1	0	1	0	-1.75	3	2	1	3
9	0	1	1	1	0	1	1	2.2032585	1	2	0	0	101181	"1011814106"	0	0	1	0	1	1.8433056	1	2	1	1	0	0	-2.5	2	2	1	3
9	0	1	1	1	0	1	1	1.3033762	0	3	0	0	101181	"1011814107"	0	0	1	1	1	1.3033762	1	2	1	1	0	0	-5.0	2	2	1	3
9	1	0	1	1	0	2	1	0.40349388	1	3	0	0	101181	"1011814114"	0	0	1	0	1	1.1233997	1	2	1	1	0	0	-1.5	2	2	1	3
9	0	0	1	1	0	2	0	0.2235174	0	2	0	0	101181	"1011814115"	0	0	1	1	1	0.7634468	1	2	1	1	0	0	-1.0	2	2	1	3
9	0	0	1	0	0	2	1	-0.13643554	0	2	0	0	101181	"1011814117"	0	0	1	0	1	1.1233997	1	2	1	1	0	0	-2.0	2	2	1	3
9	1	0	1	0	0	1	1	-0.67636496	1	3	0	0	101181	"1011814119"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-2.5	2	2	1	3
9	0	0	0	1	0	2	0	1.1233997	0	3	0	0	101181	"1011814125"	0	0	1	0	0	1.6633291	1	2	1	1	0	0	-1.0	3	2	1	3
9	1	0	1	0	0	1	1	1.4833527	0	2	0	0	101181	"1011814127"	0	0	1	1	1	1.3033762	1	2	1	1	0	0	-2.5	2	2	1	3
10	0	0	1	1	0	2	1	1.4833527	1	1	0	0	101181	"1011814128"	0	0	1	0	0	0.9434233	1	2	1	1	0	0	-1.0	2	2	1	3
9	1	1	1	1	0	1	1	0.58347034	0	2	0	0	101181	"1011814129"	0	0	1	0	1	1.3033762	1	2	1	1	0	0	-5.625	2	2	1	3
9	0	0	1	1	0	1	1	0.2235174	0	3	0	0	101181	"1011814130"	0	0	1	1	1	0.7634468	1	2	1	1	0	0	-2.75	1	2	1	3
9	0	0	1	0	0	2	1	-0.67636496	0	2	0	0	101181	"1011814133"	0	0	1	0	0	0.2235174	1	2	1	1	0	0	-1.75	2	2	1	3
11	0	0	1	1	0	1	1	1.0681995	0	1	0	0	101181	"1011815102"	0	0	1	1	1	1.6218386	1	2	1	1	0	0	-2.5	3	2	1	3
10	0	0	1	1	0	2	0	1.4372922	0	3	0	0	101181	"1011815104"	0	0	1	0	0	0.5145605	1	2	1	1	0	0	-1.0	1	2	1	3
10	1	0	1	0	0	2	1	1.4372922	0	3	0	0	101181	"1011815106"	0	0	1	1	1	1.8063849	1	2	1	1	0	0	-1.5	2	2	1	3
10	0	1	1	0	0	2	1	-0.7772638	1	2	0	0	101181	"1011815107"	0	0	1	1	1	0.6991069	1	2	1	1	0	0	-1.75	2	2	1	3
10	0	1	1	0	0	1	1	-0.9618102	0	2	0	0	101181	"1011815108"	0	0	1	0	0	-0.039078478	1	2	1	1	0	0	-2.5	2	2	1	3
11	0	0	0	0	0	2	1	0.6991069	0	3	0	0	101181	"1011815113"	0	0	1	0	1	0.8836532	1	2	1	1	0	0	-0.75	2	2	1	3
10	1	0	1	0	0	2	1	1.4372922	0	2	0	0	101181	"1011815118"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-1.25	2	2	1	3
11	0	0	1	1	0	2	1	0.5145605	1	2	0	0	101181	"1011815120"	0	0	1	0	0	0.14546786	1	2	1	1	0	0	-0.75	2	2	1	3
10	0	1	1	1	0	2	1	-0.40817115	0	2	0	0	101181	"1011815121"	0	0	1	1	1	0.6991069	1	2	1	1	0	0	-1.75	2	2	1	3
11	0	0	1	0	0	1	1	-1.1463565	0	2	0	0	101181	"1011815122"	0	0	1	1	1	-0.7772638	1	2	1	1	0	0	-2.5	1	2	1	3
10	0	0	1	0	0	2	1	0.5145605	0	3	0	0	101181	"1011815126"	0	0	1	0	0	-0.039078478	1	2	1	1	0	0	-1.0	2	2	1	3
10	1	0	1	1	0	1	1	1.2527459	0	2	0	0	101181	"1011815127"	0	0	1	0	0	1.8063849	1	2	1	1	0	0	-2.75	2	2	1	3
10	1	0	1	0	0	2	1	1.2527459	1	3	0	1	101181	"1011815131"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-1.75	2	2	1	3
10	1	0	0	1	0	2	1	-0.59271747	0	3	0	1	101181	"1011815134"	0	0	1	0	0	0.8836532	1	2	1	1	0	0	-0.75	2	2	1	3
9	0	0	0	1	0	2	1	1.6633291	0	2	0	0	101201	"1012014412"	0	0	1	0	0	2.023282	1	2	1	1	0	0	-1.25	3	4	1	1
9	0	0	1	0	0	1	1	-0.67636496	0	1	0	0	101201	"1012014417"	0	0	1	1	1	-0.13643554	1	2	1	1	0	0	-3.25	2	4	1	1
10	1	0	0	0	0	2	0	-1.036318	0	3	0	0	101201	"1012014418"	0	0	1	0	0	0.40349388	1	2	1	1	0	0	-1.25	2	4	1	1
9	0	0	0	1	0	2	1	2.383235	0	2	0	0	101201	"1012014423"	0	0	1	0	0	2.023282	1	2	1	1	0	0	-1.0	2	4	1	1
10	0	0	0	0	0	2	1	0.043540925	0	3	0	0	101201	"1012014428"	0	0	1	0	0	1.1233997	1	2	1	1	0	0	-1.25	1	4	1	1
10	0	0	1	0	0	2	1	1.6633291	1	3	0	0	101201	"1012014432"	0	0	1	0	0	0.58347034	1	2	1	1	0	0	-2.0	2	4	1	1
10	0	0	0	0	0	2	1	-0.31641203	1	1	0	0	101201	"1012014438"	0	0	1	0	0	0.043540925	1	2	1	1	0	0	-1.75	2	4	1	1
11	0	0	0	0	0	2	0	-0.8563414	0	2	0	0	101201	"1012014439"	0	0	1	0	0	-0.31641203	1	2	1	1	0	0	-1.0	2	4	1	1
9	1	0	1	0	0	1	1	0.7634468	1	3	0	0	101201	"1012014444"	0	0	1	0	0	0.40349388	1	2	1	1	0	0	-2.75	2	4	1	1
9	0	0	1	0	0	1	1	0.9434233	0	3	0	1	101201	"1012014448"	0	0	1	1	1	1.6633291	1	2	1	1	0	0	-3.5	2	4	1	1
10	1	0	0	0	0	2	1	-1.036318	0	3	0	0	101201	"1012014451"	0	0	1	0	0	-0.4963885	1	2	1	1	0	0	-1.5	1	4	1	1
10	1	0	0	0	0	2	1	-1.1463565	0	1	0	0	101201	"1012015201"	0	0	1	0	0	-0.9618102	1	2	1	1	0	0	-1.25	2	4	1	1
10	0	0	0	1	0	1	1	-1.1463565	0		0	0	101201	"1012015202"	0	0	1	1	1	-1.8845419	1	2	1	1	0	0	-4.0	2	4	1	1
10	1	0	0	0	0	2	1	1.6218386	1	1	0	0	101201	"1012015204"	0	0	1	0	0	0.5145605	1	2	1	1	0	0	-1.5	3	4	1	1
10	0	1	1	0	0	1	1	0.14546786	0	3	0	0	101201	"1012015209"	0	0	1	1	1	0.6991069	1	2	1	1	0	0	-4.625	2	4	1	1
11	1	1	1	1	0	1	1	0.6991069	0	2	0	1	101201	"1012015210"	0	0	1	1	1	1.2527459	1	2	1	1	0	0	-2.25	2	4	1	1
11	0	0	0	1	0	2	0	0.14546786	0	2	0	1	101201	"1012015211"	0	0	1	1	1	1.0681995	1	2	1	1	0	0	-1.25	2	4	1	1
11	1	1	1	0	0	1	1	-0.59271747	0	2	0	0	101201	"1012015214"	0	0	1	0	1	-1.8845419	1	2	1	1	0	0	-5.5	1	4	1	1
12	1	1	1	1	0	1	1	-1.6999955	0	2	0	0	101201	"1012015216"	0	0	1	1	1	-0.59271747	1	2	1	1	0	0	-4.25	2	4	1	1
10	0	1	1	1	0	1	1	-1.5154492	0	1	0	0	101201	"1012015219"	0	0	1	1	1	0.14546786	1	2	1	1	0	0	-3.625	2	4	1	1
10	1	1	1	0	0	1	1	-0.7772638	0	1	0	0	101201	"1012015220"	0	0	1	1	1	0.14546786	1	2	1	1	0	0	-6.0	1	4	1	1
11	1	0	1	1	0	1	1	-0.039078478	0	2	0	0	101201	"1012015233"	0	0	1	0	1	1.0681995	1	2	1	1	0	0	-3.25	3	4	1	1
11	1	0	0	1	0	2	1	0.14546786	0	3	0	0	101201	"1012015234"	0	0	1	0	0	0.3300142	1	2	1	1	0	0	-1.75	2	4	1	1
11	0	0	1	0	0	1	1	-0.039078478	0	2	0	0	101201	"1012015236"	0	0	1	0	0	0.3300142	1	2	1	1	0	0	-2.5	2	4	1	1
10	0	0	1	0	0	2	1	0.5145605	0	3	0	0	101201	"1012015242"	0	0	1	0	0	0.3300142	1	2	1	1	0	0	-1.875	2	4	1	1
12	1	0	1	1	0	2	1	-2.438181	0		0	0	101201	"1012015245"	0	0	1	0	0	0.8836532	1	2	1	1	0	0	-2.0	2	4	1	1
10	1	0	0	0	0	2	0	1.4372922	0	2	0	0	101201	"1012015250"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-2.0	1	4	1	1
11	0	0	1	0	0	1	1	0.3300142	1	3	0	0	101201	"1012015251"	0	0	1	0	0	0.6991069	1	2	1	1	0	0	-2.5	2	4	1	1
11	1	1	1	0	0	2	0	1.0681995	0	3	0	0	101201	"1012015252"	0	0	1	0	1	0.8836532	1	2	1	1	0	0	-1.25	2	4	1	1
10	1	1		1	0	1	1	-0.40817115	0	3	0	0	101201	"1012015254"	0	0	1	1	1	0.3300142	1	2	1	1	0	0	-4.625	2	4	1	1
10	1	0	0	0	0	2	0	-0.22362481	0	3	0	0	101201	"1012015257"	0	0	1	0	0	-0.22362481	1	2	1	1	0	0	-1.75	3	4	1	1
10	1	0	0	0	0	2	0	1.4372922	0		0	0	101201	"1012015261"	0	0	1	0	0	1.0681995	1	2	1	1	0	0	-0.75	2	4	1	1
10	1	0	1	1	0	3	1	0.14546786	0	2	0	0	101201	"1012015262"	0	0	1	0	0	1.4372922	1	2	1	1	0	0	-0.5	1	4	1	1
9	0	0	0	0	0	2	1	0.043540925	0	2	0	0	101202	"1012024104"	0	0	1	0	0	0.9434233	2	4	1	0	1	0	-1.0	3	4	1	1
10	1	0	0	0	0	1	0	1.6633291	1	3	0	0	101202	"1012024111"	0	0	1	1	1	1.6633291	2	4	1	0	1	0	-2.25	1	4	1	1
10	1	0	0	0	0	1	1	-0.67636496	0		0	0	101202	"1012024113"	0	0	1	0	1	-1.2162944	2	4	1	0	1	0	-3.75	1	4	1	1
10	0	1	1	0	0	1	1	1.6633291	1	2	0	0	101202	"1012024116"	0	0	1	1	1	1.4833527	2	4	1	0	1	0	-4.5	1	4	1	1
9	1	0	1	0	0	2	1	0.9434233	0	1	0	0	101202	"1012024128"	0	0	1	1	0	1.3033762	2	4	1	0	1	0	-1.75	3	4	1	1
9	1	0	1	0	0	1	1	0.7634468	0	2	0	0	101202	"1012024129"	0	0	1	0	1	0.2235174	2	4	1	0	1	0	-2.375	3	4	1	1
10	1	0	1	0	0	1	1	0.9434233	0	2	0	0	101202	"1012024132"	0	0	1	0	1	-0.13643554	2	4	1	0	1	0	-2.75	1	4	1	1
10	1	1	1	1	0	1	1	0.2235174	0	3	0	0	101202	"1012024140"	0	0	1	1	1	0.043540925	2	4	1	0	1	0	-2.5	1	4	1	1
10	0	0	0	0	0	2	0	0.40349388	0	3	0	0	101202	"1012024156"	0	0	1	0	0	-0.13643554	2	4	1	0	1	0	-0.75	2	4	1	1
11	1	0	1	1	0	2	0	0.6991069	0	2	0	0	101202	"1012025103"	0	0	1	1	1	-0.22362481	2	4	1	0	1	0	-1.5	1	2	1	3
10	1	1	1	0	0	1	1	0.14546786	0	2	0	0	101202	"1012025107"	0	0	1	1	1	-0.59271747	2	4	1	0	1	0	-5.25	2	2	1	3
10	1	0	1	0	0	1	1	1.0681995	1	1	0	0	101202	"1012025108"	0	0	1	1	1	0.8836532	2	4	1	0	1	0	-2.25	2	2	1	3
12	1	0	1	1	0	2	0	-0.40817115	0	2	0	0	101202	"1012025111"	0	0	1	0	0	-0.59271747	2	4	1	0	1	0	-1.25	2	2	1	3
11	1	0	1	1	0	1	0	0.5145605	1	2	0	0	101202	"1012025114"	0	0	1	1	1	0.6991069	2	4	1	0	1	0	-2.5	2	2	1	3
11	1	1	1	1	0	1	1	0.5145605	0	2	0	0	101202	"1012025115"	0	0	1	1	1	1.2527459	2	4	1	0	1	0	-3.75	3	2	1	3
11	1	0	1	0	0	2	0	1.4372922	0	3	0	0	101202	"1012025117"	0	0	1	0	1	-0.22362481	2	4	1	0	1	0	-1.0	3	2	1	3
10	0	1	1	0	0	1	1	1.4372922	0	3	0	0	101202	"1012025118"	0	0	1	1	1	1.2527459	2	4	1	0	1	0	-2.25	1	2	1	3
10	1	1	1	1	0	1	1	-0.7772638	0	3	0	0	101202	"1012025121"	0	0	1	1	1	-0.9618102	2	4	1	0	1	0	-4.75	2	2	1	3
10	1	0	1	1	0	1	1	1.4372922	0	3	0	0	101202	"1012025123"	0	0	1	1	1	1.4372922	2	4	1	0	1	0	-3.0	2	2	1	3
10	0	1	1	1	0	2	1	0.5145605	0	2	0	0	101202	"1012025124"	0	0	1	1	1	-0.039078478	2	4	1	0	1	0	-1.75	2	2	1	3
10	1	0	0	1	0	2	0	0.5145605	0	2	0	0	101202	"1012025128"	0	0	1	0	1	-0.039078478	2	4	1	0	1	0	-1.75	2	2	1	3
11	1	1	1	0	0	1	1	0.3300142	0	1	0	0	101202	"1012025131"	0	0	1	1	1	0.8836532	2	4	1	0	1	0	-3.5	2	2	1	3
10	0	0	0	0	0	2	1	-0.039078478	1	3	0	0	101202	"1012025137"	0	0	1	0	0	0.3300142	2	4	1	0	1	0	-2.0	1	2	1	3
10	0	0	1	0	0	1	1	0.8836532	0	2	0	0	101202	"1012025138"	0	0	1	0	0	1.6218386	2	4	1	0	1	0	-2.5	1	2	1	3
9	0	0	0	1	0	2	0	-0.13643554	0		0	0	101203	"1012034107"	0	0	1	1	1	-0.8563414	2	3	0	0	1	0	-1.0	2	3	1	2
9	0	0	0	1	0	2	1	0.9434233	0	3	0	0	101203	"1012034115"	0	0	1	1	1	1.8433056	2	3	0	0	1	0	-1.5	1	3	1	2
12	0	0	1	1	0	2	1	0.2235174	0	3	0	0	101203	"1012034122"	0	0	1	0	0	0.2235174	2	3	0	0	1	0	-1.25	2	3	1	2
10	1	0	1	0	0	4	0	-0.8563414	0	1	0	1	101203	"1012034126"	0	0	1	0	0	0.7634468	2	3	0	0	1	0	0.75	2	3	1	2
9	0	0	0	1	0	1	1	1.6633291	0	2	0	0	101203	"1012034129"	0	0	1	1	1	1.1233997	2	3	0	0	1	0	-2.125	2	3	1	2
10	1	1	1	0	0	1	1	0.8836532	1	3	0	0	101203	"1012035104"	0	0	1	1	1	1.4372922	2	3	0	0	1	0	-3.25	3	3	1	2
11	0	0	0	0	0	2	0	1.0681995	0	3	0	0	101203	"1012035105"	0	1	1				2	3	0	0	1	0	-1.25			1	
11	0	1	1	1	0	1	1	0.6991069	0	3	0	0	101203	"1012035112"	0	0	1	1	1	-0.22362481	2	3	0	0	1	0	-4.5	2	3	1	2
12	1	0	1	0	0	2	0	0.8836532	0	2	0	0	101203	"1012035118"	0	0	1	0	0	0.5145605	2	3	0	0	1	0	-1.5	3	3	1	2
11	1	0	1	1	0	1	1	-0.7772638	0	1	0	0	101203	"1012035122"	0	0	1	1	1	-0.9618102	2	3	0	0	1	0	-2.75	2	3	1	2
10	0	1		0	0	1	1	-1.3309028	0	1	0	1	101203	"1012035126"	0	0	1	0	1	-0.039078478	2	3	0	0	1	0	-2.5	2	3	1	2
11	0	0	0	0	0	1	0	1.4372922	0	1	0	0	101203	"1012035134"	0	0	1	0	0	1.6218386	2	3	0	0	1	0	-3.375	2	3	1	2
15	0	0	1	0	0	1	1	-0.9618102	0	1	0	0	101203	"1012035141"	0	0	1	1	1	-1.5154492	2	3	0	0	1	0	-3.5	1	3	1	2
11	1	1	1	1	0	1	1	0.6991069	0	1	0	0	101203	"1012035147"	0	0	1	0	1	1.0681995	2	3	0	0	1	0	-4.625	2	3	1	2
9	0	0	0	0	0	1	0	1.1233997	0		0	1	101204	"1012044202"	0	1	1				2	3	0	0	1	0	-2.25			1	
10	0	0	0	0	0	2	0	2.023282	0		0	0	101204	"1012044203"	0	0	1	0	0	0.043540925	2	3	0	0	1	0	-2.0	2	3	1	2
8	1	0	0	1	0	2	0	2.2032585	0		0	0	101204	"1012044205"	0	0	1	0	0	1.6633291	2	3	0	0	1	0	-1.0	1	3	1	2
9	1	1	1	0	0	2	0	1.6633291	1	3	0	1	101204	"1012044208"	0	0	1	0	0	0.9434233	2	3	0	0	1	0	-1.0	2	3	1	2
9	0	0	1	1	0	1	0	0.40349388	0	2	0	1	101204	"1012044223"	0	0	1	1	1	1.4833527	2	3	0	0	1	0	-3.75	2	3	1	2
10	1	1	1	1	0	2	0	1.3033762	0	3	0	1	101204	"1012044224"	0	0	1	1	1	1.4833527	2	3	0	0	1	0	-1.75	2	3	1	2
10	0	0	1	1	0	2	1	0.40349388	0	3	0	0	101204	"1012044226"	0	0	1	1	1	0.40349388	2	3	0	0	1	0	-1.75	1	3	1	2
10	1	1	1	0	0	1	1	-1.2162944	1		0	0	101204	"1012044228"	0	1	1				2	3	0	0	1	0	-2.75			1	
10	0	1	1	1	0	1	1	-1.3962709	0	2	0	0	101204	"1012044230"	0	0	1	1	1	-0.4963885	2	3	0	0	1	0	-2.25	1	3	1	2
9	1	0	1	1	0	2	1	-1.036318	0	1	0	0	101204	"1012044238"	0	0	1	0	0	-1.2162944	2	3	0	0	1	0	-1.75	3	3	1	2
10	0	0	1	0	0	2	0	-0.13643554	1	3	0	0	101204	"1012044240"	0	0	1	0	1	0.7634468	2	3	0	0	1	0	-2.0	3	3	1	2
10	0	1	0	0	0	2	0	0.043540925	0	3	0	0	101204	"1012044250"	0	0	1	0	1	0.2235174	2	3	0	0	1	0	-1.75	1	3	1	2
9	1	0	0	1	0	2	0	0.58347034	0	1	0	0	101204	"1012044251"	0	0	1	0	1	1.1233997	2	3	0	0	1	0	-1.0	2	3	1	2
10	1	1	1	1	0	1	0	0.043540925	0	1	0	0	101204	"1012044256"	0	0	1	0	1	0.043540925	2	3	0	0	1	0	-3.0	1	3	1	2
10	1	0	0	1	0	1	0	2.023282	1	1	0	0	101204	"1012044260"	0	0	1	0	0	2.2032585	2	3	0	0	1	0	-2.5	2	3	1	2
11	0	0	1	0	0	2	0	-0.9618102	0	3	0	0	101204	"1012045108"	0	0	1	0	0	-0.039078478	2	3	0	0	1	0	-1.75	2	3	1	2
10	1	0	0	0	0	1	0	1.6218386	0		0	0	101204	"1012045118"	0	0	1	1	1	1.6218386	2	3	0	0	1	0	-3.0	3	3	1	2
10	1	0	0	0	0	2	1	0.14546786	1	3	0	0	101204	"1012045120"	0	0	1	0	1	0.3300142	2	3	0	0	1	0	-2.0	3	3	1	2
11	0	1	1	1	0	2	0	-0.59271747	0	1	0	0	101204	"1012045122"	0	0	1	1	1	-0.9618102	2	3	0	0	1	0	-2.0	1	3	1	2
10	1	0	1	0	0	1	1	0.8836532	0	3	0	0	101204	"1012045125"	0	0	1	1	1	0.5145605	2	3	0	0	1	0	-2.25	3	3	1	2
11	0	1	0	0	0	1	1	-0.9618102	0	1	0	0	101204	"1012045130"	0	0	1	1	1	0.8836532	2	3	0	0	1	0	-4.0	1	3	1	2
10	0	0	1	0	0	2	0	0.14546786	0	1	0	0	101204	"1012045139"	0	1	1				2	3	0	0	1	0	-2.0			1	
12	1	0	1	0	0	1	1	-0.7772638	0	3	0	0	101204	"1012045143"	0	0	1	1	1	-0.40817115	2	3	0	0	1	0	-2.75	3	3	1	2
11	0	0	0	0	0	1	0	0.8836532	0	1	0	1	101204	"1012045145"	0	0	1	0	1	0.8836532	2	3	0	0	1	0	-2.5	3	3	1	2
10	1	0	1	1	0	2	0	0.6991069	0	1	0	0	101204	"1012045146"	0	0	1	0	0	-0.22362481	2	3	0	0	1	0	-2.0	1	3	1	2
11	1	1	1	1	0	1	1	-0.40817115	0		0	0	101204	"1012045147"	0	0	1	0	1	-0.59271747	2	3	0	0	1	0	-2.5	3	3	1	2
11	0	1	1	0	0	1	1	-0.22362481	0	3	0	0	101204	"1012045148"	0	0	1	1	1	-0.039078478	2	3	0	0	1	0	-3.0	2	3	1	2
11	1	0	1	0	0	2	0	-0.59271747	0	2	0	0	101204	"1012045149"	0	0	1	1	1	-0.9618102	2	3	0	0	1	0	-2.0	3	3	1	2
11	1	0	1	1	0	2	0	0.5145605	0	3	0	0	101204	"1012045162"	0	0	1	0	1	0.3300142	2	3	0	0	1	0	-1.75	3	3	1	2
11	0	0	1	1	0	2	0	0.5145605	0	3	0	0	101204	"1012045163"	0	0	1	0	1	-1.1463565	2	3	0	0	1	0	-1.75	3	3	1	2
10	1	0	1	1	0	2	0	0.5145605	0		0	0	101204	"1012045164"	0	0	1	0	1	0.5145605	2	3	0	0	1	0	-1.75	3	3	1	2
12	1	0	1	1	0	2	0	-0.9618102	0	3	0		101204	"1012045166"	0	0	1	0	0	-2.0690882	2	3	0	0	1	0	-1.75	2	3	1	2
10	0	0	1	1	0	1	0	0.6991069	0	3	0	1	101204	"1012045167"	0	0	1	1	1	1.4372922	2	3	0	0	1	0	-3.0	2	3	1	2
10	0	1	1	0	0	1	1	0.5145605	0	1	0	0	101204	"1012045168"	0	0	1	1	1	1.2527459	2	3	0	0	1	0	-2.75	1	3	1	2
10	1	1	1	1	0	1	1	-1.2162944	0	2	1	0	102011	"1020114101"	0	0	1	1	0	-0.67636496	2	3	0	0	1	0	-3.0	1	3	1	2
10	1	0	0	1	0	2	0	0.58347034	1	3	0	0	102011	"1020114104"	0	0	1	1	1	1.1233997	2	3	0	0	1	0	-1.75	3	3	1	2
11	1	0	0	0	0	2	1	0.043540925	0	3	0	0	102011	"1020114108"	0	0	1	1	1	0.2235174	2	3	0	0	1	0	-1.5	1	3	1	2
11	0	0	0	1	0	2	1	-0.4963885	0	3	1	0	102011	"1020114109"	0	0	1	0	0	-0.4963885	2	3	0	0	1	0	-1.25	2	3	1	2
10	1	0	0	1	0	2	0	-1.9362003	0	3	1	0	102011	"1020114115"	0	0	1	0	0	0.58347034	2	3	0	0	1	0	-1.75	2	3	1	2
10	0	0	0	0	0	2	1	-1.5762473	0	2	0	0	102011	"1020114118"	0	0	1	0	0	-1.7562238	2	3	0	0	1	0	-1.625	2	3	1	2
10	0	0	1	1	0	2	0	1.8433056	0	3	0	0	102011	"1020114126"	0	0	1	0	1	2.023282	2	3	0	0	1	0	-2.0	2	3	1	2
9	0	1	1	1	0	1	1	-1.036318	0	3	0	0	102011	"1020114128"	0	0	1	1	1	-0.4963885	2	3	0	0	1	0	-2.75	1	3	1	2
11	0	1	1	1	0	1	1	-0.4963885	0	3	0	0	102011	"1020114131"	0	0	1	1	1	-0.31641203	2	3	0	0	1	0	-3.375	2	3	1	2
10	1	0	0	1	0	2	0	1.6633291	0	3	0	0	102011	"1020114134"	0	0	1	0	0	2.2032585	2	3	0	0	1	0	-1.25	1	3	1	2
11	0	0	0	0	0	1	0	0.7634468	0	3	0	0	102011	"1020114138"	0	0	1	0	0	0.043540925	2	3	0	0	1	0	-2.25	2	3	1	2
12	1	0	0	1	0	2	1	0.8836532	0	1	1	1	102011	"1020115102"	0	0	1	0	1	1.6218386	2	3	0	0	1	0	-1.75	1	5	1	1
12	0	1	1	0	0	1	1	-1.5154492	0	3	1	0	102011	"1020115103"	0	0	1	1	1	-0.7772638	2	3	0	0	1	0	-7.0	1	5	1	1
11	1	0	1	0	0	1	1	-1.5154492	0	2	1	0	102011	"1020115116"	0	0	1	0	1	-1.5154492	2	3	0	0	1	0	-2.5	1	5	1	1
12	1	0	1	1	0	1	1	-0.039078478	0	3	0	0	102011	"1020115117"	0	0	1	0	1	0.6991069	2	3	0	0	1	0	-3.25	2	5	1	1
13	1	1	1	1	0	2	1	-0.22362481	0	3	0	0	102011	"1020115118"	0	0	1	1	1	-0.22362481	2	3	0	0	1	0	-2.0	3	5	1	1
13	0	0	1	1	0	1	1	-1.1463565	0	3	0	0	102011	"1020115122"	0	0	1	0	1	-1.8845419	2	3	0	0	1	0	-2.25	1	5	1	1
13	1	1	1	0	0	1	1	0.3300142	0	2	0	0	102011	"1020115125"	0	0	1	1	1	1.0681995	2	3	0	0	1	0	-3.0	3	5	1	1
11	0	0	0	1	0	2	0	-0.039078478	0	3	1	0	102011	"1020115134"	0	0	1	0	1	0.6991069	2	3	0	0	1	0	-1.5	1	5	1	1
11	0	0	1	1	0	2	1	1.4372922	0	3	0	0	102011	"1020115137"	0	0	1	0	1	0.3300142	2	3	0	0	1	0	-1.5	1	5	1	1
11	0	0	1	0	0	1	1	1.4372922	1	3	0	0	102011	"1020115139"	0	0	1	1	1	0.8836532	2	3	0	0	1	0	-4.5	3	5	1	1
11	0	0	1	0	0	2	0	0.5145605	0	2	0	0	102011	"1020115141"	0	0	1	0	0	-0.22362481	2	3	0	0	1	0	-1.0	2	5	1	1
11	1	0	0	0	0	2	1	0.3300142	0	3	0	0	102011	"1020115143"	0	0	1	0	0	1.6218386	2	3	0	0	1	0	-1.5	2	5	1	1
9	0	0	1	0	0	1	0	1.6218386	0	3	0	0	102011	"1020115145"	0	0	1	0	0	1.4372922	2	3	0	0	1	0	-5.0	2	5	1	1
12	1	0	0	1	0	1	1	1.0681995	0	1	0	0	102011	"1020115150"	0	0	1	0	0	0.8836532	2	3	0	0	1	0	-2.5	3	5	1	1
12	0	0	0	0	0	2	1	0.6991069	0	3	0	0	102011	"1020115156"	0	0	1	0	0	1.0681995	2	3	0	0	1	0	-1.75	2	5	1	1
